################################################################
# MalwareBazaar recent malware samples (CSV)                   #
# Last updated: 2025-11-25 00:09:23 UTC                        #
#                                                              #
# Terms Of Use: https://bazaar.abuse.ch/faq/#tos               #
# For questions please contact bazaar [at] abuse.ch            #
################################################################
#
# "first_seen_utc","sha256_hash","md5_hash","sha1_hash","reporter","file_name","file_type_guess","mime_type","signature","clamav","vtpercent","imphash","ssdeep","tlsh"
"2025-11-24 22:15:59", "555df942dde9ef9d3d777a1bf1de4f14a89cd67f0de1d5251e5b64d72d7ca910", "fa1a7038ac8c9ba759f2d592c17f19c5", "45a4265765b65dadd8f3f61aea9ce79eb7f24173", "threatcat_ch", "Quotation 2025-SQ-00041-R01 RE T98.exe", "exe", "application/x-dosexec", "n/a", "n/a", "69.44", "f039c5cb2843cd9baec0bd54bcc8a1b3", "24576:i2WRMG6YoVcZw1FrKt1r4SB7FqyJvqtlAveUUl321uTex9rqchfp2/A161111:i2WRAVoZ/jPqyJvqkWbm1uTeXtH", "T15B75E066A2E14837D163DDB55C1A93996939BF703E60A8453BEC3F888F356703C261B3"
"2025-11-24 22:07:55", "0393f15ba1ef0dfd5eded00fa9e214b7ffc179950963829eb4fb66b808060641", "87c609b1f785cfeb650965df5ac31327", "c556b852ab3b2e3b1ce417ea4e9e1183b2bf8159", "abuse_ch", "arm", "elf", "application/x-executable", "Mirai", "n/a", "50.00", "n/a", "1536:IlROtachbVSHrcn4yKH/IJ9Tjyn8POPBIEVDe+lkKvNug7R0:KROtCLC4ffK9TjynuOPcwNug6", "T1E6832A45BC819A17C6D452BBFF5E02CC372613A8D3EA3203DD15AF25378A82B0E7B651"
"2025-11-24 22:05:40", "df2af94093db69e06deef4e9b7796b4bab65b2d18f0f3fbc8eecd9b2db295fc7", "548c6eca4b67f24d2687110e7d0162fa", "5f71b39ccaf8c490dde9d5bb32e7453e490ff3b2", "NDA0E", "n.dOc", "doc", "text/rtf", "n/a", "n/a", "59.02", "n/a", "768:EV+0oqhwimoPgT1D6Lnt46YN6Z3pA1lEkbW:Esqhvm1eDt46Wo5AY2W", "T1BB33CE5D878F45A5CF45A333132A4E8602FDB73EB70151B6706C83713BAE82E44A66BC"
"2025-11-24 21:56:01", "bee2f05c3ceadc6c18abff1bf32effb8da09bc054048e0521d028b99e746db04", "5a8733d28bbca2b0baff0710622796fa", "04e30401928e56c1c4fe8b332d11840453fae3b9", "NDA0E", "EL095167018_EL046197135_2025-11-24_ΤΠΥ 103_000018148.docx", "doc", "application/vnd.openxmlformats-officedocument.wordprocessingml.document", "n/a", "n/a", "18.18", "n/a", "24576:8obkGoX39mEFvIXE3vveYWNzdaL4UHvDnNZv15YrZR:GGodm7E/GrhUndqtR", "T1952533D559F20152CB18203EE84849B457DB99D370B2EFDA49EE61A867D81FF4BF8803"
"2025-11-24 21:16:37", "309eace8609c489190cf3eea8e41cb34621cf70ca9f0bf75122e150dc4295954", "bd258fa0d9ef0d69f97ec74b1b74f140", "5b1bb13a2eb2658fb70ff593a66996e45274a1c9", "abuse_ch", "file", "exe", "application/x-dosexec", "SalatStealer", "n/a", "46.48", "4f2f006e2ecf7172ad368f8289dc96c1", "49152:6a+gudUNyw3vIXc4bP5c5oJ9EJRfjKwotPq97Jb2wJNCty1es8m3kppGtmNSlRgm:ZJu2Mlc4p+9m7iROtJKwUPU51/U", "T17BC65B51FA8B94F6E9031831805BB23F63345E048B28CBD7FB547B6EFC77681196A249"
"2025-11-24 21:16:25", "3ec202f6ad55b775c2b29a9c55e681a5cacfeffc6eedeb97330d4b62b5c5023d", "90a4981c04c0673b39b5bf6d430845f2", "0ffae4552e978b3106ca297b96d47443376be58c", "Bitsight", "file", "exe", "application/x-dosexec", "SalatStealer", "n/a", "61.11", "6ed4f5f04d62b18d96b26d6db7c18840", "98304:7qwrJu1UVJclXMR/haZ+txbzptXDn5uH1e:Gwtjcl8JhaZ+/X81", "T1F9E533831076FA8CD76E94FE4E6DD94F8213FA382ED5E9007212BECE0B546C48B856D4"
"2025-11-24 21:03:06", "3bc9c5568999a453b8ac72d653518885ba4e2a6e7d266889834537ff12d0da93", "6e33f276a0aba09facee29b4a1265232", "9c5c8790489e88e342b68ea9315297da8d8caf01", "abuse_ch", "i", "elf", "application/x-executable", "Mirai", "n/a", "26.15", "n/a", "1536:TraMwcw2lTYauJafKaflWnXwjCSMEtwFmqWULAJkyryNefFsxJKhavkBr:TGMDw2lTcafKM8XMlaxA3rykumhN", "T10E832903F5C589FEC04AC1306B5FA43AD932FA5D123C7A6B1B84FF25296EE325A4D644"
"2025-11-24 20:20:43", "901263be5889f7c55d4160f715f7b9333d275c39926b2f61f527e1ab4212fe9f", "0b921b32cf1881a8ca9292cf3045f18a", "cf86df9c8a1e74c0296ab5aaa3b39eae06d12f57", "johnk3r", "901263be5889f7c55d4160f715f7b9333d275c39926b2f61f527e1ab4212fe9f", "dll", "application/x-dosexec", "n/a", "n/a", "15.94", "dae02f32a21e03ce65412f6e56942daa", "6144:LkTGfoidabktD0kFHUe4+ltwY5exGfKHBa9YdjJu+slN/AaeeRKDyhnD8JiM6lFX:luYerHBdEHN/AneR1yUy6F/z", "T16C943B043B9C8F1AE65E3B3FD4B20400E3B8E10E959B6B0F64D7E56D19E3715896B14B"
"2025-11-24 20:20:23", "f2bd798b05e93a5a8f71b7dfb13becb8f2c41010a5abec3fd100e20e074b9fc3", "4caefb072e207e53dab9434c47e50ee3", "53c0efa46188da888a6cc56726ca3da1399abb39", "johnk3r", "f2bd798b05e93a5a8f71b7dfb13becb8f2c41010a5abec3fd100e20e074b9fc3.xls", "xls", "application/x-ole-storage", "n/a", "n/a", "30.16", "n/a", "12288:BFeyOO8XrBFEpAf7cVHtAUBMogvqlU+9rSD+vdmW82zuwILFTMevGhO1JJ:Hz8XrBSAjcVHtMovYauwIBTM9gj", "T1F3E412A0A169AD86C887C2B05E60701F85DEFC129ACE859234BCB78E5F34FB5F471791"
"2025-11-24 19:58:53", "f08ea988890f33b18ae15d6d3466be0d60e974dece876450f16a0c82bf8469a7", "b00c9ccbdde1c3c31bf593e9ff07eda5", "d4b97c16077a2e391fe76afef76dffae7a63bbc2", "Mr128BitOff", "~.jpeg.vbs", "vbs", "text/plain", "n/a", "n/a", "10.00", "n/a", "6144:3xy4PibtTWeKLnDiQ/NrZOU5zozcHvZw3saWcXmcySe2/xr+fzCBY2K/faxXj:3xy4Pib5WeKLnDiQ/lZOCzozQhw3saRV", "T17274EBC754FB0481EE2941EA335F6CA19AE43FAF6A5028A4BB05C53546D7EFB09448FC"
"2025-11-24 19:56:23", "fcea22322553dbe1c0a786751a769d9e7031007be624b7a460ac5ce1ff254261", "f0c96ed7be288ca532a29a902b4f08c9", "6102affa29da099294d30c963132495ed31c87e0", "juroots", "stratum-ping-win-x64.zip", "zip", "application/zip", "n/a", "n/a", "2.99", "n/a", "98304:mxCVg3BXGnTozVZGyWUI3E2p/L4Xqfi6x0T+8RnNhC/u/XYP7:07GnEz7Gy+E2d400T+8RnXW", "T1C44633A94B9F8DCC1F25027AB07261F679C0A9E10620B798036BCBBDC7D9DF9644854F"
"2025-11-24 19:56:20", "c11f178e5090f36f97758fbaca79ec460f890cf14bf71e5a68077c8e43edd0e3", "d8ed7ee1cd96bef8da800309f325f260", "17058de58b94c021053084876f99156b33542200", "juroots", "Stonebet88.apk", "apk", "application/zip", "n/a", "n/a", "3.08", "n/a", "98304:xPtoTwrYhKjofsros5OrsbxYfc0D1BWoz5qPvrEZC0vPqmYZnXrfLR/mpCltX:x+KMfyaIbaciAFvrEZpXqmY9XrF/mpCb", "T1C846F1C6F7D8A92FC8775072C9BE52B141874C028A839F836D18760C69BB5D46F5AFC8"
"2025-11-24 19:56:20", "53ebb72bfccba9f18b1e2051482bd56447ddf5791d812f8198aeb0b96e6cb37a", "5f28d10c7db64e1fa4ece2fea946484a", "6ae7a1901b886fb993559ed9ed7d8ea782cd54a0", "juroots", "photo.scr", "unknown", "text/html", "n/a", "n/a", "38.33", "n/a", "48:0eUpI1GFO7C7ReT66GHBYPm6YEOyGvVpeuwTLHii3Ik4X6qPHwT:BUm1WO7C7Rem6GHeu7EO7zeX94X6qvi", "T11F61F7D53E54F4AD932154F9283F3029F1692C39093AE8E09389D8F56C78E49881AFB1"
"2025-11-24 19:56:17", "beee04490d0faa4901256044602892a9d427b3875bf925a8f7798161be089dfa", "f1757b0505e90c52c51dd761a252b6a7", "9c55d9219476980396ef57cebf357e5b75dec6bc", "juroots", "mahakalmatka.apk", "apk", "application/zip", "n/a", "n/a", "2.99", "n/a", "393216:us/SSt4fwaenQcaiIMm1GcNj3QkTefGiVyHYFPG:us/SU4IaKQRA+KkSeiVyk+", "T163F61243F718EB1BC477813359EA0A3216564E478A43A75B391C7A5C7BB3AF40E49BC8"
"2025-11-24 19:56:09", "22db44f5136a3ff89ac591da0eaa607bcbf7b7846b5242da7136abbf1cdad35f", "90efec4da6a46252cda0d0c72d252255", "bbc6bb75ad3267bc929267a4d073c0c4202f5f62", "juroots", "db1300_20250926.exe", "exe", "application/x-dosexec", "Adware.IObit", "n/a", "7.04", "20dd26497880c05caed9305b3c8b9109", "786432:xxokpDoNN8Ubq/6zaClgdNuNC5zWBPvYeyO0IDBKCj3:xxbDoN/bvaCydNk6WtY8Ks3", "T19F773311BF116134F01E2936AFF094C4CD0756B8A5C8788F6EBED61F4E352E11E7AA98"
"2025-11-24 19:56:05", "56fae3ef101c87fb3ab798eda3f4ab078986d74b158c3503189e7064756d2bed", "8ad40d4d7dac9d75606ec3449887e240", "a66750bdf3bc198279b8df5ac7b083e8bfa68281", "juroots", "TV-Garden_Ver_12.03.apk", "apk", "application/zip", "n/a", "n/a", "n/a", "n/a", "393216:qRtjYWC056NehkuKEhYyZ9HYphb1T/JWhr/CEa/VpRZ9oy58nu0txhNAuKqA4brD:qU46NehkuKxyspBjez8VfZKy5ef4RWD", "T12B57234BEE58CC6AE8F6537AFD32072338226D684703C47B65A9B73C3E731C64A91591"
"2025-11-24 19:56:01", "f4a9564ddd75c3d681499c77927a014dce917151e15ddeea41325954b9331fe4", "8b1c193d4563b5e17faf4a91554ac4e4", "1aceeb5bded856b550670e60763a65910e08bf19", "juroots", "TARA567.apk", "apk", "application/zip", "n/a", "n/a", "3.03", "n/a", "196608:lSzTMojrTLA+75q7J4IdSKQqqSodZIgGH+zqoh8j7GIaky:szTMgTDw7JTn0GH+Rh8j7Fy", "T1CEA612C6F3D8942FC8375132C9BA12F151974C52CA82EF436958761C29BB6E81F5AFC8"
"2025-11-24 19:55:58", "71397dda0ea5d1a26cff325f56cc24e82718a966fa6a548bc5710ade8e6519b8", "148717396b3e6368e01d49ab54f41e48", "ca7ca1440b2f31c7b387ce5bec9460d675d035b7", "juroots", "STBUS.apk", "apk", "application/zip", "n/a", "n/a", "1.82", "n/a", "196608:T0R5miEK7DKRo/7usBbchhRYCR5KvyQRYCvHV+VyU:2EXRo/nBwhuCR5KvyQuCvHiyU", "T1577602DAF7D89E2FC87710B28DA6567112574C1686879F436604331C78BBAE80F89BDC"
"2025-11-24 19:55:44", "dc5f36775f860898d8ff16a992b81503263693fa94437b22f5ad67bb13ec4faf", "15d4031688cbb71def72a06cf15d7fa1", "013847404ebdc3c9921ec16124658c5257686292", "juroots", "Installer_智能翻译官_r1.7.9.exe", "exe", "application/x-dosexec", "n/a", "n/a", "40.28", "ecddd05689076cb6e82593c9c31427d5", "49152:2ysS8/tWbFdqDcxvE2DMCoHUN/UsaGzYOsOUfBjqk3jQ6kAKzErb1Obe1mJzF5YZ:2C8lWbFADcKGZvUpjqk3jQ6kAKzErb1n", "T123A5AE22B591C077E59200B1EA2AEFF545BE7E30172451E7EBD83D2C19379C26632B27"
"2025-11-24 19:51:49", "2ca2abcb1f1896793ba434f37bf4c24535f5dee1c81f3fe118b15cbd045614b9", "539ead8142d2e4b03a5d46e2fd3f1982", "aa41a8eed2a793f6c7224a1589fce790a34fcbcc", "juroots", "TV-Garden_Ver_12.03.apk", "apk", "application/zip", "n/a", "n/a", "5.97", "n/a", "393216:wuFKtPu2u101qdSBfCqHTi3G9zrF6yJzZucEOlSTcMx1HE:r2c0104ZzQG55GTxLE", "T1B927234BDE58C96AECF65276FD32072338326DA84703C57B64A5F63C3E772C24A91990"
"2025-11-24 19:49:53", "aa0db6041a1d6e3fb225e7e8e389d155400a59c733d6c88b33351286756e96f5", "d45c30877d3df1273e4016883e327c0e", "ee01bc5573698a9119c2a9cbe41401b66d0e05a9", "Bitsight", "file", "exe", "application/x-dosexec", "n/a", "n/a", "5.63", "6c2c6ab331cba983623604030e787d93", "3072:EhnX28VTt7EwyRJVghjvf7xFsB7cozIKj305CvCKPjRb01mSeeeZnsyWK3rXS7jR:AXxt7xmN8cEg01Qxa+J+F", "T174347E1677A50CF9E9BB8579CD424905DA72BC4647A0EACF03A00A978F277E09E3D712"
"2025-11-24 19:34:44", "187f9ceaf8ba4b5dd6b793cee414f7f3ad678ee615bf176f1ab0da58696c0b2d", "6c6f340a656c62c2b6c2535be1595802", "eb38961149a64b1c8f85cefc41b5fc6dc3219da6", "Bitsight", "file", "exe", "application/x-dosexec", "Socks5Systemz", "n/a", "12.50", "884310b1928934402ea6fec1dbd3cf5e", "98304:MvgA3ZYCLsbsDgYuKvZhiuWkDBeBUa/j+:ygAzAbYxrZhiu5er/j+", "T17AF5334701A79075D0560CB2AE8BDA0CC2BC3F893434314AA75D176F3F9BD8BAA1A757"
"2025-11-24 19:29:27", "fdae212f90cc7296bf4bae2b265a093ca98ef5caa0034a0db063d17084e22da3", "755e76329642d9e7e24a7f341127611a", "6c76b40673de48c82b48b7b0d9af5894a496aa57", "Bitsight", "file", "exe", "application/x-dosexec", "MaskGramStealer", "n/a", "22.86", "70eb6a046777be5cb95ff3eef51ff81a", "196608:7lWilCN/hNCO59o2VYTVeIYkREkhnoXRxsh0eht8amOTrzHFzrcyM8uL/xoUlaJZ:ZTk/hNJ9lvaEkhohSh0ehtNnXzJGC0ID", "T12EC6239255C852E4C1C36B306F46D1FE77C07CA985FA990C39C57C037A78EAB194ABA3"
"2025-11-24 19:22:57", "10e74c75502512da56a2717c50f815d749607f76df45a9a0f9eecb8ee60f66b8", "38ded4131f982e3c38473bbae4e3b897", "145c509cfbf1274621c9bd218ca23cd057f9387e", "smica83", "FSVOSPBX.msi", "msi", "application/x-msi", "n/a", "n/a", "19.05", "n/a", "196608:9xS6PvuqUqdooSJqaAG11iP7+x74HQOFLdLGnP58H362wl:dPGGdJcwxi74LLAT", "T1FEB6CF16779881B9E16B8138C8579746E7F6B8120B3187CF63A0179E2F337E15E3A721"
"2025-11-24 19:11:56", "487cd4ec6ee5a4af8f58adb136a50d8eaa8f4ce2d566c6f0c21cf850f4e2896b", "ab76a8c481e38c51232b4cb532056a4c", "bcc9245e451efecbd1cf27f1e995e19dc1ea342f", "Bitsight", "file", "exe", "application/x-dosexec", "n/a", "n/a", "3.17", "16284f2542f62dbde4622c9c1efefee3", "3072:+9JWgt2JJ476CD16gm6GMT9dlc+iv5UZU4P5ps6TIUNV0pHjFyuFsyS4Uu17jOVn:AWgaAXc+iw9RqXJHTKRU3Ty", "T1B6446D15B7A80CF9E977C539CC564A06EA72BC564760EBCF03A009979F236D09E3E712"
"2025-11-24 18:56:03", "48f523c6335df41cd905843ebea2579080f5d58d1d0ae11e6043e93a5e4afd5a", "00b3f28f936731e1715a5a30c54e40b0", "a35238f76abd6e69803fd948f93c0b32c84aebab", "James_inthe_box", "Forvent91.exe", "exe", "application/x-dosexec", "GuLoader", "n/a", "28.17", "573bb7b41bc641bd95c0f5eec13c233b", "6144:H+MvoJieOE99BhtKXgB0Xou1oS0Bd3rYuSFuV/CPyhQ5LVdY4gx8L56kuqI0YDWB:H+mOSxojBlYHu5Gym9gxOt3LT", "T169A4F1E1E394CCA6DCA203B44877DC3621B7BD3A54B4462E162E7729BE77383542B44B"
"2025-11-24 18:55:50", "d935444ddfa36a8f7cae3f776d2c34c03b4916b3dc74df7ccd73aad6ccb5f377", "0d571161f186d6a891cedd540225c946", "380ecf0acf7d5b33a153c856b7af30f9f8e2eebf", "James_inthe_box", "Skibsladningens.exe", "exe", "application/x-dosexec", "GuLoader", "n/a", "31.94", "573bb7b41bc641bd95c0f5eec13c233b", "6144:C+MvoJieOEe6e77+uh1wOQ0K+zQaHaCZp+9+U4/lTdzzXOlTI0YDWLTbDJoXT:C+mDH7DKGFFG9+RlTdzzSTt3LTK", "T101A4F1B1E389C8AADD9103745C33DC3A21BBFDB954B0461E622D7639AE73383555B80B"
"2025-11-24 18:55:35", "37781038b1e929cb5ae982031bf12b426cdce0b70bfb25ea189e1f1c4426062b", "06e3144d5070c1212f315ada04144b1d", "1404f6c930348f2f56bdb6e4d7a8c50045c80349", "James_inthe_box", "RFQ- GILGAMESH ORDERS  Submission No. GOI-2501357.exe", "exe", "application/x-dosexec", "RemcosRAT", "n/a", "72.22", "f039c5cb2843cd9baec0bd54bcc8a1b3", "24576:i2WRMG6YoVcZw1FrKt1r4SB7FqyJ/7fq7boxlHCyahmCg86UI2i/A161111:i2WRAVoZ/jPqyJ/zqoxdCyahHgMI2", "T1A975E12692F14836D0639EB59C2B93991829BF743E64A8453BEC3F4C5F75A343C261B3"
