################################################################
# MalwareBazaar recent malware samples (CSV)                   #
# Last updated: 2025-10-24 18:26:26 UTC                        #
#                                                              #
# Terms Of Use: https://bazaar.abuse.ch/faq/#tos               #
# For questions please contact bazaar [at] abuse.ch            #
################################################################
#
# "first_seen_utc","sha256_hash","md5_hash","sha1_hash","reporter","file_name","file_type_guess","mime_type","signature","clamav","vtpercent","imphash","ssdeep","tlsh"
"2025-10-24 18:16:47", "43c4fa8cb81a092e521ea181596dbdc8bb294274df1249d20d0ee8a597ac8c22", "a0ac64f6d69942324dca2bc29a81bca9", "84aec5c10c18153fd162671b17ed64e6978c6192", "abuse_ch", "morte.mpsl", "elf", "application/x-executable", "Mirai", "n/a", "39.68", "n/a", "768:LEPHX9XDyQtRR97i02EsZesFIgaCB+e0dXy/YHk5Nn7kHT2mh9dDGNTkpW/:LEPtGQtf97iNE+hIgDB+ibNM2e9w", "T13923E1AEF9A43A92C49A19FD405A82E01E61B19372DF0B94572B0DD8771EA0FB89C075"
"2025-10-24 18:16:46", "562b2cc9216dce670b665eac68b4860772f0d1ff1c3ceeb1a798307dc9b948b3", "51ab7275a713ad26e2e26a9bce1b9d6b", "70a17ac8914880cefb901f36213395ebcb49df81", "abuse_ch", "morte.arc", "elf", "application/x-executable", "Mirai", "n/a", "43.75", "n/a", "1536:0WGMwTy0BkyWZ/t9bmfWOBhjWxOnL3gNh/LWV8:03y0B5ml9WdBhD3gNhq", "T10CA38DCBF25B54A1C861CAF007C34F8E3DA362218E1BB9F72C2E167554795EB690B381"
"2025-10-24 18:16:45", "b47507522532844a7828ff33455702528c966f52b44e87ae7d664cc93127aa0d", "e906573025851daa7e44856382d800a9", "00091c12ab6b4898b4ec9f3ab416390401dd1ee9", "abuse_ch", "morte.arm", "elf", "application/x-executable", "Mirai", "n/a", "25.00", "n/a", "768:znYHmXNRtv1wJ2Bryd60cXbhxuVmqDVmQdm5EEbyG6Mw+ZB9lSHzs3UozF:znYuRtv1GKyd6HXuVmqRVdmeYytM9Ue5", "T1E913F2AD12C46B23A2759EFEEDA3C04FB3078B78E01D30BA434252DCD59750BAD58795"
"2025-10-24 18:16:44", "01cb81472fb67987f335b861e7890f4395263d7d77e782241b83b7050b91de7e", "3416aae853171b645d7177f0d57c928c", "061fcf2264fbbe4dc34fdcbbca022857b6f9c02f", "abuse_ch", "morte.i468", "elf", "application/x-executable", "n/a", "n/a", "39.06", "n/a", "768:RpC93WKaMlgmfHiitB9e36Lf82MxiYbzJEz1953L7hXup6VYEIqnbcuyD7UHQRj6:8PhfHNbe3MdMxiYbzJAHRHkEyEIqnou7", "T155130124DEDE4640DCA9E73692EA394E5C9874675C6ACFDE17C0B34ACC16B843E28371"
"2025-10-24 18:16:43", "4c3c48a9eb04126462dd2622cc80c8768c001009436ebed5f7bcc24ddfe6f157", "979c3a202ab58ac86c6f1756d6766098", "9320bee11253f64be2aced6f3d4186478e610ce1", "abuse_ch", "morte.m68k", "elf", "application/x-executable", "Mirai", "n/a", "53.12", "n/a", "3072:w6LeiLRehLTzYDgGSy8oBP6bM1j9shVhju3:BHRehtty8eCbyj+hju3", "T1DAA35BD6F801DC7DF80FDB774553490EB570E2610A936B2AB3A7B963EC720A06817E85"
"2025-10-24 18:16:41", "38d0ec994415631efb0a1b3a06847cd4b2d96a0b95b986807c3ee71677688ff1", "f5e36f1c49238852b9a86d0f1b5de96f", "f281274d654ea6c5b9937d962b2acea31ceb2667", "abuse_ch", "morte.x86_64", "elf", "application/x-executable", "Mirai", "n/a", "35.94", "n/a", "768:sfdqJOELXdRdzXtbFyI0PN2/iXvWZOLB0b78H52RoIFAdJ6Jux0rzh:aCXrdzWI0F2/coOLaboHSHA/6Agh", "T12F13E19B39B5F7FDC02E9A7323FCB690EC62550CE256F357904E38F98AE19497402241"
"2025-10-24 18:16:40", "79dab5a4d88a95e20b92af523a39ac057435708ce08d92794177fe3409af03fe", "ae6e3dff5cb324aebd12b2e53fad9ee1", "23f05d7ea29052e6af4d1521c5e60b4b99250efe", "abuse_ch", "morte.arm6", "elf", "application/x-executable", "Mirai", "n/a", "36.51", "n/a", "768:CDMQLPmdIU4eUxB18zBejNnDhsFvbxOOjLNVWBKOZicZ40aoJER9q3UELUG:+MQLudIlvbyBejNnQbxOOjLrgKOZiK15", "T11F13F2E276595CD18E20ACFCFF6781C722981FF8B8F778F93980502684A55D42294BDA"
"2025-10-24 18:16:38", "4e5ba156c453eb9d8f530d4fa179697cb7be57008b5896201e04cf4848718a9d", "e8807253415e49186d5e014f08b39e00", "a3ba53bbd0ab8de4e402a4f38bdd98449676580c", "abuse_ch", "morte.arm5", "elf", "application/x-executable", "Mirai", "n/a", "23.44", "n/a", "768:7bsbz+VHtiPpwYX/igfKrVdFhSs3UozLK:3sbz+VHMw0/igfMfPzu", "T1C8B2E1B412909556E3F0447BDE1CCEA183679A3C73E76D3A51184AF0B0CE816E6BD4D8"
"2025-10-24 18:16:37", "8484cc39e12d6d31cd5ecf95e1b09d76e1bbbfbe6fd74a093e60019cf5d20253", "b20493f0e35abe4bf8fd7e74f7ec20e4", "5dcd730859c251f3df929874390fe060afb74fac", "abuse_ch", "morte.ppc", "elf", "application/x-executable", "n/a", "n/a", "40.62", "n/a", "768:WTwX/3DYT6BftOFXIS4WXYGbyOqfqR1q1N3xy684w4wK4/iGj4uVcqgw09X:1X/hSsG28gN3xv84w4LpQ4u+qgw09X", "T1C103E0B2D7595D55EFEE0AB04E097F84776273299FD09892B7CADE7228033302052EE1"
"2025-10-24 18:16:35", "bfe98688431ef3b2d47e147775849e81111381f18745315292c00205c230aa5b", "28d77181d6eae729a74a6f0cde695fab", "d7c901dadbb5446715c0e955b72202b1e6ffb13b", "abuse_ch", "morte.mips", "elf", "application/x-executable", "Mirai", "n/a", "34.38", "n/a", "768:t9vJFKgbkvhd0+EKl22lvSxW2hnxScpHOyLVfALWAZnJgGlzDpbuR1Jb:db4Q+EbcSxTxruyZfAyAZlVJul", "T16E13F14C620548E9D17DE0FA9D7F3720AF21022AD641DE030A5EE56ABAD61E1BF03FC5"
"2025-10-24 18:16:34", "70b47d202536122901c4048739d4b49dcb917f23fbb51b036367d686e00c5e50", "3675697b514b3a2d1c9cd1aa349e0f5d", "8c8061c7f33c6f85a5ae392f46ef119e6813379e", "abuse_ch", "morte.arm7", "elf", "application/x-executable", "Mirai", "n/a", "35.94", "n/a", "1536:7KYNsx1USPPY1cwcE96nlTmbbWSvIv7DSC021L0vhLALTI5NBEJHZA:OYNs0SGcEmlTTS4DRLsOLTI53AH6", "T1FF630230F287DBE5BF802D72F1D49647268A12F0DAEE9186F7D8B30E0C649490AB5C91"
"2025-10-24 18:15:19", "85568a492e1e2db324b7c6ff9fa734d30b4968c71193ebb442dc23bc36d01e0e", "b2e47a70657f8ec007d962da5175a069", "c51841c578f9c0a350a506e9b72c87d4ccec2c56", "abuse_ch", "morte.i686", "elf", "application/x-executable", "Mirai", "n/a", "41.54", "n/a", "768:oHq+L+fU/QdP9UEWZHDN8E6FysmhMUStDYZOfzN57R7hsQCnbcuyD7UGQRji:oHqzU/yl3AZ8EsyJaUSt/N5NaVnouy8C", "T1C113F1A3C4D61F84EA7C46B906FFF60C8510D33AD88C98A5DD48D3FD8A75F612A342A5"
"2025-10-24 18:14:32", "06c9d67ad7d9d11e12b2f167cc22e1ea538df4b28f85fc6e00c36e9bcdaec043", "8e7a0ed78cbac68fed28496348576ab9", "98b979cac6bd6ed5d3a20b77b6d92b88b20889cb", "skocherhan", "Sep01x86_Ayoo.zip", "zip", "application/zip", "n/a", "n/a", "19.70", "n/a", "196608:RvKpZlfHaLfUQMGveaMckIWFWqQ7GQMElfE1xc8KtBrJD4L:9KpDHabUQf2lckISW1hxNtsL", "T18FB633D3D4F7040BF923FA75C250D95D267C4785FA1CA0EF881842E6BCA4588AE6DC6E"
"2025-10-24 18:13:57", "70b61e9de449f5b7d882ab9109054a5278a95e387006834ff8db0c23976b844c", "7f20219d08095a1d01fa28d4e393bf58", "ec9985535d9787bdfe235984925ed98730f675d5", "skocherhan", "Oct24Starqq.zip", "zip", "application/zip", "n/a", "n/a", "n/a", "n/a", "393216:c9rjcBVFq28fklve8n2Df3kY3ucN6OUPLFeZJudd:yjc9qclGfDf3Nuc8fQu3", "T164E63327C629ECD3DCB3E2B82DF2EB091B0ED2596BA1A74F1E2761842D990D0531735D"
"2025-10-24 18:13:07", "151c81161fe916074152945a6e0d94cc14d7d669f02c6199797a3f9258aaca21", "66f73c91a073e4fa63a2b65bc6b65984", "b6e7ddad98ab1b5cfacbf65627f0e448de925a34", "skocherhan", "Oct24Sfsa.bat", "bat", "text/plain", "n/a", "n/a", "0.00", "n/a", "24:Q77VD464N3uizOG9Dolf6P0LUsuLOu/holH0LUz:y7VD4dNZzX6xgsqjh/gz", "T1A1115E520054B174443B837D5A1583DDF50F11A74251F30E3D7ED2562F751ABC1EEDA8"
"2025-10-24 18:13:06", "100d9230a830fe2851c5392c843ecf2d58bfe7de38653b252a4a43581266a172", "5b0793e626f22c55b8dd9e17d126f6cc", "457ebff60be12d33e52b223f4c007f5d5819744f", "abuse_ch", "arm7", "elf", "application/x-executable", "Mirai", "n/a", "31.25", "n/a", "6144:eZ5Qz8v3ExKa2oYtNsX56b/6+IXiH/ouM/RcOa+:/o3ExKaxYtNsX5uitX+oH/6Oa+", "T141242A45AA408F13C4D727B9FA9F42453333AB54D7E763069928AFB43F8779A4F62201"
"2025-10-24 18:13:05", "a24da5b4b475ca6e4553b77771b11d779503f9957a35cd0bbab583309c62e97a", "2153e2724be997b0928e95cca456bf86", "0b40d74c9f03e8f1a88a82eda00d3f0178098303", "abuse_ch", "Orbt.i686", "elf", "application/x-executable", "Mirai", "n/a", "39.68", "n/a", "1536:ZxX2KN8WO97MnIYNbWiCcpCRpGsgf4nouy8HyB:7mKN8WO97Mn5NbWiCcpSGcout2", "T1CE43F1C8443FCBA1D59B43BCE4F1EAB44419DD08AAA4CC6AADE930277039F5311D9697"
"2025-10-24 18:11:32", "7e02164c352397c011317df0cff9c6b3ec66eb749f5c68dcca67c3c6f50f86a6", "23587204cd70a517e88e0db87e3a469e", "7715c0a0ba9fdcab4cbcaee7bfe57e757bc46387", "abuse_ch", "x86_64", "elf", "application/x-executable", "n/a", "n/a", "n/a", "n/a", "3072:lvKLwWQvEO+9zoYo5TwVzpMNfxBeJIld9gigt7t:ALwtvKYZpBIt", "T147F33B06B5C088FEC89AD1744F9AE136E972F41D5134B1AF27E4AA222F4FE319F1D650"
"2025-10-24 18:10:37", "3a3bb5c6a0424cc9e8423b29ea0ef592c1ea9ffd5e74fc7496a6ad832886cf2a", "386419ffa14a6822aa2bdc20ace6ef6b", "348ccc1f3a577debf1bfa3d9f98e042f30c12642", "skocherhan", "mula.bat", "bat", "text/plain", "n/a", "n/a", "11.29", "n/a", "192:cHhbERhursTS6jy+sY3b7v7VWgj9+Kyy/sj8yTnNr53avKcmZGgQu5LUGr4EC0Dj:9U83B2Kxq75usDmkvkw/R", "T1B90323200FCE4E7FA00CC419A256541EE587F93E606A316EF780B59B4B9D6FBEC2B055"
"2025-10-24 18:08:25", "0b9d7100eccc327d3be75c6b02acf0adcdddd9cade65816e8f574c77df579806", "c9bdc6671113a1221d6d4f84711fb953", "962a28ee1aa5d865a92f4dfdb6a4ddb6c0c978d9", "skocherhan", "Oct24Mainrq.zip", "zip", "application/zip", "n/a", "n/a", "28.12", "n/a", "393216:c9rjcBVFq28fklve8n2Df3kY3ucN6OUPLFaPibT18O1:yjc9qclGfDf3Nuc8fQPiP6O1", "T12AF63323C67DECC3DC73A3B828F3E71A670ED2696662AB8F0E2721955C990D0531635D"
"2025-10-24 18:05:11", "895557718df6b774d7aa7477fa2f0608a16a5dde55dc41827509a82707c62e86", "bc8667b9b9c5b3665f349cc30bfc5de1", "3d16586af92ab44c88d4b5e9b1a8e50c77df0cc5", "abuse_ch", "XTREME.exe", "exe", "application/x-dosexec", "QuasarRAT", "n/a", "60.66", "f34d5f2d4577ed6d9ceec516c1f5a744", "98304:G2hFKIqw/TcZCiSGWJpzMaVUGLm5nJ1+GrJGI//7SgJUgau29VvaQGv4hk4p:G2hxqw7cZCiPWJWGm5xrJl/71tSDapwN", "T189F533D52D238D43DFA020B05FA6EF741738AE9E2D62C098B9F44E877B9E21B1C5161D"
"2025-10-24 17:58:44", "4ce67672231922e96ffe551b0de08b5735b0d4788d650e410ccc5d4d148eff3c", "ba4df76c22ac32cf319f0abfb4cb5d59", "e5539d5f68e228121127a3eb5f2078d163c9516f", "abuse_ch", "Orbt.arm", "elf", "application/x-executable", "Mirai", "n/a", "48.44", "n/a", "3072:h7f6ZRn99HCQ9rFfbYH+OCkmVc4KYw1yh411Xq/dJ:h7f6ZRnfJRYHh6c4PwYKXXq/dJ", "T1ED042A45FC908A16C6C612BBFB5E41CE372A67A8D3EE32039D156F21378B55B0E3B641"
"2025-10-24 17:58:39", "08e39b23da5b4b09b58fbe62c3e6a1e20c5dd765e73f85bd6903e5a0a823ca18", "bcdb679db6c497bad6cac8116a12b524", "eba29aac7e1e6a64908b79e1b2ae5342fc509faa", "threatcat_ch", "New PO# PhilGEPS No 11918900.exe", "exe", "application/x-dosexec", "n/a", "n/a", "69.01", "37cefd31e003cee7c8f3f0b24332ee91", "24576:8c3ku3efFKfwG32uJQD55aR5ByhkApz7YhmVqWd+6KhJxV5PK9xN3XOQSpuQxp:/BvyI58tqn6qJZKjN3XouQ", "T14775D022EE529D3AF02E3539D81BDB96151DBEE02A14750E3ABD3A5C7F3D6C32416093"
"2025-10-24 17:58:34", "879d0b0d202fbb33aeeafd841e85d91546e919738604278abfcd7927c2c2b45e", "14443916f035cdf6fe9eb7f902cccbdc", "dd85dbbb43d121a701ef6c7b40a87d0ebb3372a4", "abuse_ch", "Orbt.arm", "elf", "application/x-executable", "Mirai", "n/a", "n/a", "n/a", "1536:07b/JKJ+HdCbNs5iEd+Q/2NIbvtqnyLIpnbeNy1Xzs:wTYJgdCbMW5NNxph4", "T10853124DB77DB338DE2A907ACB3B4DC5B51EAA3959E752365C9A512C0C0AC284CF2248"
"2025-10-24 17:52:14", "4b2141cf44d97d5df9508e653af1384d6b4b59617c9c082bc48c6c857cf6d932", "db495ff33ae64437a7dd5f4f0cf87979", "d5cc2b64ccdd85ea1c0926208c6146f8cd573ef0", "abuse_ch", "Orbt.m68k", "elf", "application/x-executable", "Mirai", "n/a", "49.09", "n/a", "3072:Vbk4kfn3XCATjIKceCtdYJ5dBJSPky1GmNCyDCVLWmKhBxwUHVKjbi2LmzfGy/k:2/3RJcBvcy1pNCyULOrwUMLmz3/k", "T1C7144BC7F800DDBDF80BE77748134919B130B7A254924B377267B96BAD3A0950927ECA"
"2025-10-24 17:46:50", "37b8d9aff32ff055cf00efacf20ca5fad9e23f692458b8690c34dffd893d893b", "f3e3384af71d41d3196a51afb5b7d06c", "238a69c600f62bec3e8b40962745ce10ecf21d98", "smica83", "SC-56379309223.pdf.lnk", "lnk", "application/x-ms-shortcut", "n/a", "n/a", "11.11", "n/a", "24:8IJ8JsPZAO7ypgAM6Ji+/xUoRWjoRKcYqVwOtab/cm:8IWJG/yp3xjAcfBvtaTc", "T18E2121146BEA4721E3F30E3658F5A7368A37B803E953DF1E008581482973B526D25F2B"
"2025-10-24 17:43:15", "94d4f279bd42ae86913a1bb88bc5e04b06c5ff686c974396b764d62e7865d422", "0eadd4aadf7b45aa9595afd1f37122ed", "32d4788124697be2be99cde0d413ca8ef9f09f7d", "abuse_ch", "Orbt.x86", "elf", "application/x-executable", "Mirai", "n/a", "40.32", "n/a", "1536:idCHxVJ237V2WqykSjAJdicjqFde8Sc6zZNXDSrSgoDewN5x5vTnouy8+yn:3xVAZ2HLS8JdicTc05goFnzoutb", "T120430123E4D88841C44B7CF47EEF5B031616C2EDE0DE968AB99CB13B9451680B74E3E8"
"2025-10-24 17:37:31", "b8a3da9b996ee5760705af7ec144bd0e0469b9ea07f592f4876bd89f31851092", "d344dec29aec094704c9c6f64922571a", "8e116b872e089208c05e906bcc0861a09329f459", "burger", "Q-Executor.exe", "exe", "application/x-dosexec", "n/a", "n/a", "50.00", "dcaf48c1f10b0efa0a4472200f3850ed", "196608:Fk0cDdkCLjv+bhqNVoBKUh8mz4Iv9PGr1MVRN:LiRL+9qz8/b4IMrIRN", "T18A763346939408FAF867D23D9286D49AEA7339660760D0DB83F853383F03DD5E836B65"
"2025-10-24 17:13:09", "3d3da1678316001508911f69e3cabcad0415e9b7f1830e4c38b1e6cd31ac129d", "ecb5f9a956de143117baee0135981f7b", "67f985bd8df1df5765126b73beae78218356f0a1", "abuse_ch", "Orbt.arc", "elf", "application/x-executable", "Mirai", "n/a", "47.54", "n/a", "3072:EdomQUvIvNFTNASGPn8OJxu2/GkUFn+aqzCvCjbbAgg7C8OgVbOLZq:EGU85ALnGku+aqzAI/AlC8OgV2Zq", "T14EF3BEA3B74F6091CC2207F80BCB5B9E262321025F6B96E76C6E763E5A371DD59023D1"
"2025-10-24 17:03:37", "2271c26371d96e1764283840ba7ffaf9869ad3d9c63e28bcfff2685cef9cd4eb", "eab1f221ff0f6010fcab462c506812e9", "1d86b9d4ea622408b113c6aad5c1dea1959c7916", "abuse_ch", "debug", "elf", "application/x-executable", "Mirai", "n/a", "38.60", "n/a", "1536:Lju9f7y2NuaBBot9KaT6FxFZxALunouy8+y4:LgfXNugGyaT6zXSLuoutM", "T1A943020309E1415CFD89A3353CAEFF4729506A2E0342EC2B22D86F0B6DF576E7729A55"
"2025-10-24 17:02:29", "829b102941224d0a9345d1f9d95fa4e2b5c5f0d1ac360d13c481caa5ddf56741", "40181e97f12ffbd16813a911487add06", "03b8e4f9acf5bcf3ee46bbb733a3a8f4dff11ee3", "abuse_ch", "boatnet.mpsl", "elf", "application/x-executable", "Mirai", "n/a", "42.19", "n/a", "3072:MFDvKkBZCsCta68iyMNuWWpVqmm/uSwZMh6hh1Ux:MFWkBZCsCc68iyMM4mmOZGx", "T1B6241A0A7F510FB7CCABDD7302EA1B0128CC681B25A53B767274E958F14AA8B15E3D74"
